"island","archipelago","ka0","ka1","ka2","ka3","ka4","ka5","ka6","ka7","ka8","ka9","ka10","ka11","ka12","ka13","ka14","ka15","ka16","ka17","ka18","ka19","ka20","ka21","ka22","ka23","ka24","ka25","ka26","ka27","ka28","ka29","ka30","ka31","ka32","ka33","ka34","ka35","ka36","ka37","ka38","ka39","ka40","ka41","ka42","ka43","ka44","ka45","ka46","ka47","ka48","ka49","ka50","ka51","ka52","ka53","ka54","ka55","ka56","ka57","ka58","ka59","ka60","ka61","ka62","ka63","ka64","ka65","ka66","ka67","ka68","ka69","ka70","ka71","ka72","ka73","ka74","ka75","ka76","ka77","ka78","ka79","ka80","ka81","ka82","ka83","ka84","ka85","ka86","ka87","ka88","ka89","ka90","ka91","ka92","ka93","ka94","ka95","ka96","ka97","ka98","ka99","ka100","ka101","ka102","ka103","ka104","ka105","ka106","ka107","ka108","ka109","ka110","ka111","ka112","ka113","ka114","ka115","ka116","ka117","ka118","ka119","ka120","ka121","ka122","ka123","ka124","ka125","ka126","ka127","ka128","ka129","ka130","ka131","ka132","ka133","ka134","ka135","ka136","ka137","ka138","ka139","ka140"
"Santa Cruz","California Channel",287.156099999998,290.020499999992,290.736599999991,291.45269999999,291.45269999999,291.45269999999,292.16879999999,292.16879999999,298.613699999991,319.3806,947.400299999985,1099.92959999999,1283.25119999999,1445.80590000002,1640.5851,1827.4872,2048.76209999999,2171.93129999998,2246.40569999999,2301.5454,2314.4352,2307.9903,2266.4565,2203.43969999997,2101.75349999998,1948.5081,1827.4872,1759.45770000002,1683.55110000002,1622.68260000001,1541.76330000003,1500.94560000002,1445.80590000002,1425.7551,1399.97549999999,1389.234,1389.234,1389.234,1389.234,1412.86529999999,1445.80590000002,1483.75920000002,1518.13200000002,1566.11070000002,1622.68260000001,1640.5851,1666.36470000002,1666.36470000002,1666.36470000002,1666.36470000002,1666.36470000002,1666.36470000002,1640.5851,1640.5851,1640.5851,1622.68260000001,1588.30980000002,1566.11070000002,1518.13200000002,1500.94560000002,1483.75920000002,1465.14060000002,1465.14060000002,1465.14060000002,1483.75920000002,1500.94560000002,1541.76330000003,1566.11070000002,1566.11070000002,1541.76330000003,1518.13200000002,1541.76330000003,1588.30980000002,1389.234,1060.54409999999,326.541600000006,312.219600000002,307.206899999998,300.76199999999,299.329799999991,298.613699999991,298.613699999991,298.613699999991,298.613699999991,300.76199999999,310.071299999998,320.8128,342.295800000006,996.811199999999,1074.8661,1099.92959999999,1146.47609999998,1157.21759999998,1157.21759999998,1171.53959999998,1146.47609999998,1037.62889999999,345.160200000005,319.3806,302.910299999991,298.613699999991,298.613699999991,298.613699999991,297.181499999993,295.74929999999,298.613699999991,302.910299999991,320.8128,335.134800000008,340.147500000006,340.147500000006,338.715300000006,338.715300000006,321.5289,302.910299999991,294.317099999992,287.156099999998,285.0078,281.427299999997,278.562899999997,274.982399999995,274.266299999993,274.266299999993,274.266299999993,274.982399999995,274.982399999995,274.266299999993,271.401899999991,274.266299999993,291.45269999999,321.5289,322.245,320.8128,319.3806,314.367900000001,312.219600000002,307.922999999998,310.071299999998,314.367900000001,322.245,1013.2815
"Santa Rosa","California Channel",243.473999999998,244.190099999997,246.338399999999,247.770600000001,247.770600000001,247.770600000001,249.202799999999,249.202799999999,273.550199999997,372.372000000006,947.400299999985,1099.92959999999,1283.25119999999,1445.80590000002,1640.5851,1827.4872,2048.76209999999,2171.93129999998,2246.40569999999,2301.5454,2314.4352,2307.9903,2266.4565,2203.43969999997,2101.75349999998,1948.5081,1827.4872,1759.45770000002,1683.55110000002,1622.68260000001,1541.76330000003,1500.94560000002,1445.80590000002,1425.7551,1399.97549999999,1389.234,1389.234,1389.234,1389.234,1412.86529999999,1445.80590000002,1483.75920000002,1518.13200000002,1566.11070000002,1622.68260000001,1640.5851,1666.36470000002,1666.36470000002,1666.36470000002,1666.36470000002,1666.36470000002,1666.36470000002,1640.5851,1640.5851,1640.5851,1622.68260000001,1588.30980000002,1566.11070000002,1518.13200000002,1500.94560000002,1483.75920000002,1465.14060000002,1465.14060000002,1465.14060000002,1483.75920000002,1500.94560000002,1541.76330000003,1566.11070000002,1566.11070000002,1541.76330000003,1518.13200000002,1541.76330000003,1588.30980000002,1389.234,1060.54409999999,408.177000000003,334.418700000008,312.219600000006,297.181500000004,291.452700000004,283.575599999998,277.846799999999,277.846799999999,283.575599999998,297.181500000004,329.406000000009,385.261800000006,561.422399999988,996.811199999999,1074.8661,1099.92959999999,1146.47609999998,1157.21759999998,1157.21759999998,1171.53959999998,1146.47609999998,1037.62889999999,567.151199999988,372.372000000006,303.626400000009,277.846799999999,268.537499999998,268.537499999998,264.956999999992,261.376499999993,268.537499999998,303.626400000009,385.261800000006,435.388799999996,551.396999999998,551.396999999998,443.265899999993,443.265899999993,393.138900000004,303.626400000009,258.512099999991,243.473999999998,235.596899999991,232.01639999999,232.01639999999,229.868099999987,229.868099999987,229.868099999987,229.868099999987,229.868099999987,229.868099999987,229.868099999987,226.287599999985,229.868099999987,247.770600000001,393.138900000004,398.867700000002,385.261800000006,372.372000000006,354.469500000014,334.418700000008,317.232300000011,329.406000000009,354.469500000014,398.867700000002,1013.2815
"Fuerteventura","Canaries",1727.984412,1737.04330800001,1753.651284,1764.974904,1764.974904,1764.974904,1774.78870800001,1774.78870800001,1846.504968,3040.76942400001,3493.71422400001,3889.286016,4133.876208,4339.966092,4529.44799999999,4642.68419999999,4758.94003199998,4835.18573999998,4918.980528,4978.61825999999,5006.54985599999,4994.47132799999,4940.87286,4868.40169199999,4799.70506399998,4707.60628799998,4642.68419999999,4609.468248,4557.37959599999,4479.62407199999,4408.66271999999,4382.995848,4339.966092,4318.828668,4293.91670400001,4280.32835999999,4280.32835999999,4280.32835999999,4280.32835999999,4303.730508,4339.966092,4368.652596,4397.3391,4426.78051199999,4479.62407199999,4529.44799999999,4541.52652799999,4541.52652799999,4541.52652799999,4541.52652799999,4541.52652799999,4541.52652799999,4529.44799999999,4529.44799999999,4529.44799999999,4479.62407199999,4466.79063599999,4426.78051199999,4397.3391,4382.995848,4368.652596,4356.574068,4356.574068,4356.574068,4368.652596,4382.995848,4408.66271999999,4426.78051199999,4426.78051199999,4408.66271999999,4397.3391,4408.66271999999,4466.79063599999,4280.32835999999,3785.10871200001,3193.26083999999,2968.298256,2916.209604,2871.670032,1875.191472,1866.887484,1857.07368,1857.07368,1866.887484,2871.670032,2953.200096,3113.9955,3357.83078400001,3674.137236,3801.71668800001,3889.286016,3927.78632399999,3942.88448399999,3942.88448399999,3957.98264399999,3927.78632399999,3736.7946,3375.948576,3040.76942400001,2895.827088,1857.07368,1836.691164,1836.691164,1829.142084,1822.34791200001,1836.691164,2895.827088,3113.9955,3274.790904,3329.14428,3329.14428,3304.987224,3304.987224,3145.701636,2895.827088,1806.494844,1727.984412,1706.846988,1694.76846,1684.954656,1667.591772,1657.777968,1657.777968,1657.777968,1667.591772,1667.591772,1657.777968,1647.964164,1657.777968,1764.974904,3145.701636,3170.61359999999,3113.9955,3040.76942400001,2998.494576,2968.298256,2941.876476,2953.200096,2998.494576,3170.61359999999,3692.255028
"Gran Canaria","Canaries",1637.39545200001,1645.69944000001,1650.98379600001,1654.758336,1654.758336,1654.758336,1658.53287600001,1658.53287600001,1700.052816,1799.70067200001,1919.731044,2031.45742800001,2183.193936,2291.900688,2396.077992,2449.67646,2510.0691,2534.981064,2557.628304,2568.197016,2573.481372,2569.706832,2561.402844,2542.530144,2521.39272,2489.68658399999,2449.67646,2427.02922,2407.401612,2387.019096,2356.822776,2337.950076,2291.900688,2282.086884,2264.724,2254.15528799999,2254.15528799999,2254.15528799999,2254.15528799999,2271.518172,2291.900688,2325.11664,2348.518788,2370.41112,2387.019096,2396.077992,2402.117256,2402.117256,2402.117256,2402.117256,2402.117256,2402.117256,2396.077992,2396.077992,2396.077992,2387.019096,2380.979832,2370.41112,2348.518788,2337.950076,2325.11664,2319.832284,2319.832284,2319.832284,2325.11664,2337.950076,2356.822776,2370.41112,2370.41112,2356.822776,2348.518788,2356.822776,2380.979832,2254.15528799999,1995.221844,1851.03441600001,1774.03380000001,1757.42582400001,1747.61202000001,1727.98441200001,1714.39606800001,1707.60189600001,1707.60189600001,1714.39606800001,1747.61202000001,1770.25926000001,1819.32828000001,1878.96601200001,1957.476444,2002.016016,2031.45742800001,2048.065404,2057.1243,2057.1243,2064.67338,2048.065404,1976.349144,1893.309264,1799.70067200001,1753.65128400001,1707.60189600001,1697.788092,1697.788092,1689.484104,1684.199748,1697.788092,1753.65128400001,1819.32828000001,1861.60312800001,1870.662024,1870.662024,1866.132576,1866.132576,1830.6519,1753.65128400001,1673.631036,1637.39545200001,1617.76784400001,1609.46385600001,1597.38532800001,1577.002812,1575.492996,1575.492996,1575.492996,1577.002812,1577.002812,1575.492996,1569.45373200001,1575.492996,1654.758336,1830.6519,1839.71079600001,1819.32828000001,1799.70067200001,1788.37705200001,1774.03380000001,1764.97490400001,1770.25926000001,1788.37705200001,1839.71079600001,1966.53534
"Hierro","Canaries",296.678843999998,297.433751999998,298.188659999999,298.188659999999,298.188659999999,298.188659999999,298.188659999999,298.188659999999,308.757371999997,313.286819999997,318.571175999996,324.610439999995,331.404611999995,334.424243999997,343.483139999996,359.336207999996,366.885287999995,371.414735999995,375.189275999996,379.718723999997,380.473631999997,380.473631999997,376.699091999995,374.434367999996,368.395103999995,362.355839999995,359.336207999996,357.071483999996,354.051851999997,343.483139999996,337.443875999997,336.688967999997,334.424243999997,333.669335999996,332.914427999996,331.404611999995,331.404611999995,331.404611999995,331.404611999995,332.914427999996,334.424243999997,335.934059999997,336.688967999997,338.198783999996,343.483139999996,343.483139999996,352.542035999997,352.542035999997,352.542035999997,352.542035999997,352.542035999997,352.542035999997,343.483139999996,343.483139999996,343.483139999996,343.483139999996,338.953691999997,338.198783999996,336.688967999997,336.688967999997,335.934059999997,334.424243999997,334.424243999997,334.424243999997,335.934059999997,336.688967999997,337.443875999997,338.198783999996,338.198783999996,337.443875999997,336.688967999997,337.443875999997,338.953691999997,331.404611999995,323.855531999995,317.061359999997,311.022095999997,310.267187999997,308.757371999997,308.757371999997,308.757371999997,308.757371999997,308.757371999997,308.757371999997,308.757371999997,311.022095999997,315.551543999997,318.571175999996,322.345715999995,324.610439999995,324.610439999995,326.120255999995,326.120255999995,326.120255999995,326.120255999995,326.120255999995,322.345715999995,318.571175999996,313.286819999997,309.512279999997,308.757371999997,307.247555999997,307.247555999997,302.718107999999,301.963199999999,307.247555999997,309.512279999997,315.551543999997,317.816267999996,318.571175999996,318.571175999996,318.571175999996,318.571175999996,316.306451999997,309.512279999997,298.943567999998,296.678843999998,296.678843999998,294.414119999997,294.414119999997,291.394487999997,289.129763999997,289.129763999997,289.129763999997,291.394487999997,291.394487999997,289.129763999997,288.374855999997,289.129763999997,298.188659999999,316.306451999997,316.306451999997,315.551543999997,313.286819999997,311.777003999997,311.022095999997,311.022095999997,311.022095999997,311.777003999997,316.306451999997,322.345715999995
"La Gomera","Canaries",405.385596000001,406.895412000001,407.65032,409.160136,409.160136,409.160136,409.915044000001,409.915044000001,416.709216000001,429.542652000002,446.150628000002,487.670567999998,517.866888000001,562.406460000003,592.602780000002,637.142352000003,696.025176000003,737.545116,766.986528000002,778.310148000002,791.143584000002,782.839596000002,770.761068000003,754.153092000001,729.241128000001,652.995420000004,637.142352000003,605.436216000002,597.887136000003,591.092964000003,582.034068000003,572.975172000003,562.406460000003,560.896644000002,550.327932000002,549.573024000003,549.573024000003,549.573024000003,549.573024000003,551.082840000002,562.406460000003,569.200632000002,576.749712000002,585.808608000002,591.092964000003,592.602780000002,594.112596000003,594.112596000003,594.112596000003,594.112596000003,594.112596000003,594.112596000003,592.602780000002,592.602780000002,592.602780000002,591.092964000003,588.073332000002,585.808608000002,576.749712000002,572.975172000003,569.200632000002,564.671184000002,564.671184000002,564.671184000002,569.200632000002,572.975172000003,582.034068000003,585.808608000002,585.808608000002,582.034068000003,576.749712000002,582.034068000003,588.073332000002,549.573024000003,476.346947999998,434.072100000002,427.277928000002,422.748480000001,420.483756000002,419.728848000001,418.973940000001,417.464124000001,417.464124000001,418.973940000001,420.483756000002,426.523020000001,430.297560000002,438.601548000001,451.434984000002,479.366579999997,487.670567999998,493.709831999997,495.219647999997,495.219647999997,498.239279999997,493.709831999997,471.062591999999,438.601548000001,429.542652000002,422.748480000001,417.464124000001,416.709216000001,416.709216000001,414.444492000002,414.444492000002,416.709216000001,422.748480000001,430.297560000002,436.336824000001,438.601548000001,438.601548000001,437.846640000002,437.846640000002,431.807376000002,422.748480000001,411.424860000001,405.385596000001,401.611056000001,399.346332000001,397.081608,394.816883999999,394.816883999999,394.816883999999,394.816883999999,394.816883999999,394.816883999999,394.816883999999,393.307068,394.816883999999,409.160136,431.807376000002,433.317192000002,430.297560000002,429.542652000002,428.787744000002,427.277928000002,426.523020000001,426.523020000001,428.787744000002,433.317192000002,465.023327999999
"La Palma","Canaries",758.682539999996,758.682539999996,760.947263999997,762.457079999996,762.457079999996,762.457079999996,763.966895999995,763.966895999995,766.986527999996,779.065055999992,789.633767999993,798.692663999992,811.526099999992,820.584995999993,828.888983999994,835.683155999995,842.477327999996,847.006775999995,857.575487999996,866.634383999996,868.144199999995,867.389291999996,859.840211999996,853.800947999995,844.742051999995,839.457695999994,835.683155999995,834.173339999996,831.908615999996,828.888983999994,826.624259999994,825.114443999993,820.584995999993,818.320271999993,816.810455999993,816.810455999993,816.810455999993,816.810455999993,816.810455999993,818.320271999993,820.584995999993,822.094811999993,825.869351999994,828.134075999994,828.888983999994,828.888983999994,828.888983999994,828.888983999994,828.888983999994,828.888983999994,828.888983999994,828.888983999994,828.888983999994,828.888983999994,828.888983999994,828.888983999994,828.888983999994,828.134075999994,825.869351999994,825.114443999993,822.094811999993,822.094811999993,822.094811999993,822.094811999993,822.094811999993,825.114443999993,826.624259999994,828.134075999994,828.134075999994,826.624259999994,825.869351999994,826.624259999994,828.888983999994,816.810455999993,797.937755999992,784.349411999993,778.310147999992,777.555239999993,772.270883999995,770.761067999995,770.006159999995,767.741435999995,767.741435999995,770.006159999995,772.270883999995,777.555239999993,782.839595999992,786.614135999994,794.163215999993,797.937755999992,798.692663999992,800.202479999993,800.957387999993,800.957387999993,802.467203999992,800.202479999993,795.673031999992,787.369043999993,779.065055999992,773.780699999994,767.741435999995,766.231619999996,766.231619999996,765.476711999995,763.966895999995,766.231619999996,773.780699999994,782.839595999992,785.104319999993,786.614135999994,786.614135999994,785.859227999993,785.859227999993,782.839595999992,773.780699999994,763.966895999995,758.682539999996,754.153091999998,751.888367999999,748.113827999999,745.849104,744.339288,744.339288,744.339288,745.849104,745.849104,744.339288,742.074564,744.339288,762.457079999996,782.839595999992,784.349411999993,782.839595999992,779.065055999992,779.065055999992,778.310147999992,777.555239999993,777.555239999993,779.065055999992,784.349411999993,794.163215999993
"Lanzarote","Canaries",850.781316000004,854.555856000005,903.624876000005,908.909232000004,908.909232000004,908.909232000004,912.683772000004,912.683772000004,955.713528000003,3040.76942400001,3493.71422400001,3889.286016,4133.876208,4339.966092,4529.44799999999,4642.68419999999,4758.94003199998,4835.18573999998,4918.980528,4978.61825999999,5006.54985599999,4994.47132799999,4940.87286,4868.40169199999,4799.70506399998,4707.60628799998,4642.68419999999,4609.468248,4557.37959599999,4479.62407199999,4408.66271999999,4382.995848,4339.966092,4318.828668,4293.91670400001,4280.32835999999,4280.32835999999,4280.32835999999,4280.32835999999,4303.730508,4339.966092,4368.652596,4397.3391,4426.78051199999,4479.62407199999,4529.44799999999,4541.52652799999,4541.52652799999,4541.52652799999,4541.52652799999,4541.52652799999,4541.52652799999,4529.44799999999,4529.44799999999,4529.44799999999,4479.62407199999,4466.79063599999,4426.78051199999,4397.3391,4382.995848,4368.652596,4356.574068,4356.574068,4356.574068,4368.652596,4382.995848,4408.66271999999,4426.78051199999,4426.78051199999,4408.66271999999,4397.3391,4408.66271999999,4466.79063599999,4280.32835999999,3785.10871200001,3193.26083999999,2968.298256,2916.209604,2871.670032,977.605860000002,970.056780000002,965.527332000002,965.527332000002,970.056780000002,2871.670032,2953.200096,3113.9955,3357.83078400001,3674.137236,3801.71668800001,3889.286016,3927.78632399999,3942.88448399999,3942.88448399999,3957.98264399999,3927.78632399999,3736.7946,3375.948576,3040.76942400001,2895.827088,965.527332000002,950.429172000002,950.429172000002,939.860460000004,933.821196000003,950.429172000002,2895.827088,3113.9955,3274.790904,3329.14428,3329.14428,3304.987224,3304.987224,3145.701636,2895.827088,924.762300000004,850.781316000004,837.947880000006,830.398800000004,824.359536000004,813.790824000002,803.977020000002,803.977020000002,803.977020000002,813.790824000002,813.790824000002,803.977020000002,794.918124000001,803.977020000002,908.909232000004,3145.701636,3170.61359999999,3113.9955,3040.76942400001,2998.494576,2968.298256,2941.876476,2953.200096,2998.494576,3170.61359999999,3692.255028
"Tenerife","Canaries",2120.536572,2128.84056,2137.144548,2143.93872,2143.93872,2143.93872,2149.223076,2149.223076,2180.174304,2250.380748,2301.714492,2339.459892,2380.97983200001,2408.911428,2436.843024,2454.205908,2476.09824,2493.461124,2512.333824,2526.677076,2529.696708,2528.186892,2518.373088,2500.255296,2481.382596,2466.284436,2454.205908,2448.921552,2442.12738,2433.068484,2424.009588,2419.48014,2408.911428,2405.891796,2402.872164,2401.362348,2401.362348,2401.362348,2401.362348,2405.891796,2408.911428,2416.460508,2422.499772,2428.539036,2433.068484,2436.843024,2439.862656,2439.862656,2439.862656,2439.862656,2439.862656,2439.862656,2436.843024,2436.843024,2436.843024,2433.068484,2432.313576,2428.539036,2422.499772,2419.48014,2416.460508,2414.195784,2414.195784,2414.195784,2416.460508,2419.48014,2424.009588,2428.539036,2428.539036,2424.009588,2422.499772,2424.009588,2432.313576,2401.362348,2330.400996,2265.478908,2225.468784,2202.821544,2198.292096,2197.537188,2188.478292,2185.45866,2185.45866,2188.478292,2198.292096,2221.694244,2257.929828,2287.37124,2316.057744,2330.400996,2339.459892,2348.518788,2350.783512,2350.783512,2356.067868,2348.518788,2324.36173200001,2291.900688,2250.380748,2199.801912,2185.45866,2177.154672,2177.154672,2172.625224,2168.85068399999,2177.154672,2199.801912,2257.929828,2276.04762,2284.351608,2284.351608,2281.331976,2281.331976,2260.94946,2199.801912,2162.05651199999,2120.536572,2101.663872,2088.830436,2079.016632,2069.957736,2063.918472,2063.918472,2063.918472,2069.957736,2069.957736,2063.918472,2057.12429999999,2063.918472,2143.93872,2260.94946,2262.459276,2257.929828,2250.380748,2236.037496,2225.468784,2217.164796,2221.694244,2236.037496,2262.459276,2320.587192
"Boa Vista","Cape Verde",644.780415999999,651.359807999999,661.228895999999,685.901615999997,685.901615999997,685.901615999997,691.658583999997,691.658583999997,787.882191999997,986.9088,1134.94512,1352.88748,1462.269872,1694.19344,2343.085976,2465.627152,2571.71984799999,2645.73800799999,2700.840416,2729.62525599999,2746.89615999999,2737.84949599999,2713.9992,2671.233152,2601.32711199999,2530.59864799999,2465.627152,2428.61807199999,2385.0296,2327.45992,2196.694504,2132.545432,1694.19344,1609.483768,1579.05407999999,1567.54014399999,1567.54014399999,1567.54014399999,1567.54014399999,1593.035288,1694.19344,2114.452104,2168.732088,2225.479344,2327.45992,2343.085976,2365.291424,2365.291424,2365.291424,2365.291424,2365.291424,2365.291424,2343.085976,2343.085976,2343.085976,2327.45992,2303.609624,2225.479344,2168.732088,2132.545432,2114.452104,1709.819496,1709.819496,1709.819496,2114.452104,2132.545432,2196.694504,2225.479344,2225.479344,2196.694504,2168.732088,2196.694504,2303.609624,1567.54014399999,1302.719616,1037.076664,925.227000000002,899.731856000003,872.591864,833.937936,820.779151999998,805.153095999996,805.153095999996,820.779151999998,872.591864,917.002760000002,1005.824552,1093.82392,1235.280848,1313.411128,1352.88748,1366.046264,1377.5602,1377.5602,1386.606864,1366.046264,1278.86932,1104.515432,986.9088,884.928223999999,805.153095999996,775.545831999997,775.545831999997,759.919775999996,748.405839999995,775.545831999997,884.928223999999,1005.824552,1055.992416,1086.422104,1086.422104,1074.908168,1074.908168,1016.516064,884.928223999999,716.331303999995,644.780415999999,628.331935999998,610.238607999999,592.967704000003,584.743464000003,582.276192000002,582.276192000002,582.276192000002,584.743464000003,584.743464000003,582.276192000002,571.584680000004,582.276192000002,685.901615999997,1016.516064,1023.095456,1005.824552,986.9088,959.768808,925.227000000002,910.423368000004,917.002760000002,959.768808,1023.095456,1249.262056
"Brava","Cape Verde",72.3733119999966,73.1957359999961,74.0181599999968,100.335727999997,100.335727999997,100.335727999997,111.027239999998,111.027239999998,119.251479999997,122.541175999996,125.008447999994,129.120567999996,131.587839999996,134.877535999997,137.344807999997,138.167231999997,142.279351999997,143.101775999997,145.569047999996,147.213895999996,147.213895999996,147.213895999996,146.391471999996,143.924199999996,143.101775999997,139.812079999996,138.167231999997,138.167231999997,138.167231999997,137.344807999997,137.344807999997,137.344807999997,134.877535999997,134.877535999997,134.877535999997,134.877535999997,134.877535999997,134.877535999997,134.877535999997,134.877535999997,134.877535999997,136.522383999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,136.522383999997,134.877535999997,134.877535999997,134.877535999997,136.522383999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,137.344807999997,134.877535999997,128.298143999995,122.541175999996,122.541175999996,121.718751999996,120.073903999997,120.073903999997,120.073903999997,119.251479999997,119.251479999997,120.073903999997,120.073903999997,121.718751999996,122.541175999996,123.363599999995,125.830871999994,129.120567999996,129.120567999996,129.120567999996,129.120567999996,129.120567999996,129.120567999996,129.120567999996,126.653295999995,124.186023999995,122.541175999996,120.896327999997,119.251479999997,119.251479999997,119.251479999997,119.251479999997,114.316935999997,119.251479999997,120.896327999997,122.541175999996,123.363599999995,123.363599999995,123.363599999995,123.363599999995,123.363599999995,122.541175999996,120.896327999997,107.737543999997,72.3733119999966,72.3733119999966,72.3733119999966,72.3733119999966,72.3733119999966,71.5508879999963,71.5508879999963,71.5508879999963,72.3733119999966,72.3733119999966,71.5508879999963,71.5508879999963,71.5508879999963,100.335727999997,122.541175999996,122.541175999996,122.541175999996,122.541175999996,122.541175999996,122.541175999996,121.718751999996,121.718751999996,122.541175999996,122.541175999996,125.830871999994
"Fogo","Cape Verde",493.454400000004,495.099248000004,497.566520000003,501.678640000004,501.678640000004,501.678640000004,501.678640000004,501.678640000004,505.790760000004,516.482272000003,522.239240000003,530.463480000004,538.687720000004,541.977416000003,546.911960000003,547.734384000003,551.846504000002,553.491352000002,561.715592000002,563.360440000002,563.360440000002,563.360440000002,562.538016000002,560.070744000002,552.668928000002,549.379232000003,547.734384000003,546.911960000003,546.911960000003,546.911960000003,544.444688000004,544.444688000004,541.977416000003,541.977416000003,541.154992000003,539.510144000004,539.510144000004,539.510144000004,539.510144000004,541.154992000003,541.977416000003,541.977416000003,544.444688000004,546.911960000003,546.911960000003,546.911960000003,546.911960000003,546.911960000003,546.911960000003,546.911960000003,546.911960000003,546.911960000003,546.911960000003,546.911960000003,546.911960000003,546.911960000003,546.911960000003,546.911960000003,544.444688000004,544.444688000004,541.977416000003,541.977416000003,541.977416000003,541.977416000003,541.977416000003,544.444688000004,544.444688000004,546.911960000003,546.911960000003,544.444688000004,544.444688000004,544.444688000004,546.911960000003,539.510144000004,527.996208000004,517.304696000003,515.659848000003,512.370152000004,509.080456000006,508.258032000006,507.435608000005,506.613184000005,506.613184000005,507.435608000005,509.080456000006,514.837424000003,516.482272000003,522.239240000003,526.351360000004,528.818632000004,530.463480000004,531.285904000005,531.285904000005,531.285904000005,531.285904000005,531.285904000005,527.173784000004,522.239240000003,516.482272000003,509.902880000005,506.613184000005,504.968336000004,504.968336000004,504.968336000004,504.968336000004,504.968336000004,509.902880000005,516.482272000003,517.304696000003,517.304696000003,517.304696000003,517.304696000003,517.304696000003,517.304696000003,509.902880000005,503.323488000004,493.454400000004,490.987128000004,489.342280000003,488.519856000002,487.697432000002,487.697432000002,487.697432000002,487.697432000002,487.697432000002,487.697432000002,487.697432000002,487.697432000002,487.697432000002,501.678640000004,517.304696000003,517.304696000003,516.482272000003,516.482272000003,516.482272000003,515.659848000003,513.192576000004,514.837424000003,516.482272000003,517.304696000003,526.351360000004
"Maio","Cape Verde",264.820527999993,269.755071999994,282.091431999993,313.343543999994,313.343543999994,313.343543999994,317.455663999994,317.455663999994,341.305959999995,398.875639999993,560.070743999996,676.854951999999,716.331304000001,753.340383999998,776.368255999995,802.685823999994,818.311879999996,829.825815999995,838.872479999997,847.096719999997,849.563991999997,847.919143999997,842.162175999997,833.115511999996,825.713695999996,811.732487999994,802.685823999994,789.527039999994,785.414919999996,772.256135999995,768.966439999994,761.564623999995,753.340383999998,750.050687999997,745.938567999997,738.536751999997,738.536751999997,738.536751999997,738.536751999997,746.760991999997,753.340383999998,759.097351999996,764.031895999995,770.611287999994,772.256135999995,776.368255999995,780.480375999996,780.480375999996,780.480375999996,780.480375999996,780.480375999996,780.480375999996,776.368255999995,776.368255999995,776.368255999995,772.256135999995,770.611287999994,770.611287999994,764.031895999995,761.564623999995,759.097351999996,756.630079999996,756.630079999996,756.630079999996,759.097351999996,761.564623999995,768.966439999994,770.611287999994,770.611287999994,768.966439999994,764.031895999995,768.966439999994,770.611287999994,738.536751999997,662.05132,510.725303999996,370.913223999992,361.866559999995,349.530199999997,347.885351999997,344.595655999996,343.773231999996,343.773231999996,344.595655999996,349.530199999997,368.445951999991,409.567151999993,536.220447999995,653.827079999999,663.696168000001,676.854951999999,680.967071999999,683.434343999999,683.434343999999,686.72404,680.967071999999,662.05132,544.444687999998,398.875639999993,357.754439999995,343.773231999996,338.016263999995,338.016263999995,334.726567999994,333.081719999993,338.016263999995,357.754439999995,409.567151999993,518.949543999995,530.463479999995,530.463479999995,527.173783999995,527.173783999995,412.034423999994,357.754439999995,325.679903999993,264.820527999993,238.502959999998,228.633871999996,218.764783999995,211.362967999997,207.250847999995,207.250847999995,207.250847999995,211.362967999997,211.362967999997,207.250847999995,201.493879999996,207.250847999995,313.343543999994,412.034423999994,418.613815999994,409.567151999993,398.875639999993,385.716855999995,370.913223999992,365.156255999992,368.445951999991,385.716855999995,418.613815999994,657.9392
